chrom	start	end	width	strand	score	phyloP	rmsk	name	isBound	TF	chipseq.score	rownames
chr1	135882908	135882926	19	-	21.3496	0.201473684210526	False	CTCF	True	CTCF	396.411987304688	TFBS_1653
chr1	136175379	136175397	19	-	19.5142	0.0381052631578947	False	CTCF	True	CTCF	448.190002441406	TFBS_1657
chr1	136213009	136213027	19	-	14.2058	0.444684210526316	False	CTCF	True	CTCF	340.774993896484	TFBS_1658
chr1	136521510	136521528	19	-	15.8991	0.361947368421053	False	CTCF	True	CTCF	438.139007568359	TFBS_1660
chr1	136866892	136866910	19	-	15.4432	0.530684210526316	False	CTCF	True	CTCF	292.092987060547	TFBS_1664
chr1	137298395	137298413	19	-	14.0402	-0.137421052631579	False	CTCF	True	CTCF	169.733001708984	TFBS_1665
chr1	138044747	138044765	19	-	18.7451	1.59747368421053	False	CTCF	True	CTCF	309.47900390625	TFBS_1666
chr1	138715350	138715368	19	-	18.064	0.0183684210526316	False	CTCF	True	CTCF	208.638000488281	TFBS_1668
chr1	43899160	43899178	19	+	16.5215	0.370210526315789	False	CTCF	True	CTCF	340.144012451172	TFBS_167
chr1	139163001	139163019	19	-	16.6158	1.11815789473684	False	CTCF	True	CTCF	220.024002075195	TFBS_1671
chr1	139340672	139340690	19	-	16.4104	2.27184210526316	False	CTCF	True	CTCF	208.638000488281	TFBS_1674
chr1	141435641	141435659	19	-	10.6633	-0.306578947368421	False	CTCF	True	CTCF	212.115005493164	TFBS_1678
chr1	144006791	144006809	19	-	11.6722	1.36568421052632	False	CTCF	True	CTCF	260.796997070312	TFBS_1680
chr1	150307804	150307822	19	-	13.6308	0.842315789473684	False	CTCF	True	CTCF	333.178985595703	TFBS_1688
chr1	150392942	150392960	19	-	10.8407	1.51694736842105	False	CTCF	True	CTCF	336.141998291016	TFBS_1690
chr1	150393067	150393085	19	-	10.0854	0.994526315789474	False	CTCF	True	CTCF	336.141998291016	TFBS_1691
chr1	151706269	151706287	19	-	17.7698	1.5108947368421	False	CTCF	True	CTCF	484.204986572266	TFBS_1697
chr1	7398382	7398400	19	+	19.1946		False	CTCF	True	CTCF	316.433990478516	TFBS_17
chr1	44551615	44551633	19	+	11.4657	1.77642105263158	False	CTCF	True	CTCF	257.742004394531	TFBS_170
chr1	152369377	152369395	19	-	16.7872	1.28563157894737	False	CTCF	True	CTCF	243.074005126953	TFBS_1700
chr1	152904770	152904788	19	-	10.355	1.595	False	CTCF	True	CTCF	299.652008056641	TFBS_1705
chr1	153332187	153332205	19	-	10.1014	4.92784210526316	False	CTCF	True	CTCF	163.432998657227	TFBS_1710
chr1	153401982	153402000	19	-	10.8987	0.370526315789474	False	CTCF	True	CTCF	476.313995361328	TFBS_1712
chr1	153807559	153807577	19	-	15.5687	0.279	False	CTCF	True	CTCF	309.47900390625	TFBS_1716
chr1	45432072	45432090	19	+	19.1854	1.45847368421053	False	CTCF	True	CTCF	260.796997070312	TFBS_172
chr1	155006711	155006729	19	-	15.2103	0.894947368421053	False	CTCF	True	CTCF	692.293029785156	TFBS_1722
chr1	155006763	155006781	19	-	10.4912	-0.615894736842105	False	CTCF	True	CTCF	692.293029785156	TFBS_1723
chr1	155215552	155215570	19	-	16.3491	-0.535631578947368	False	CTCF	True	CTCF	469.434997558594	TFBS_1725
chr1	156229620	156229638	19	-	11.2981		False	CTCF	True	CTCF	339.466003417969	TFBS_1733
chr1	156241911	156241929	19	-	10.2845	0.545631578947368	False	CTCF	True	CTCF	392.934997558594	TFBS_1734
chr1	157077264	157077282	19	-	21.3957	0.185684210526316	False	CTCF	True	CTCF	544.22998046875	TFBS_1738
chr1	157079533	157079551	19	-	14.9188	-0.305368421052632	False	CTCF	True	CTCF	544.22998046875	TFBS_1740
chr1	157458553	157458571	19	-	13.4888	0.0068421052631579	False	CTCF	True	CTCF	465.9580078125	TFBS_1748
chr1	157458578	157458596	19	-	10.087	-0.972052631578947	False	CTCF	True	CTCF	465.9580078125	TFBS_1749
chr1	157536652	157536670	19	-	12.3512	1.19	False	CTCF	True	CTCF	347.730010986328	TFBS_1751
chr1	158267487	158267505	19	-	20.04	1.21836842105263	False	CTCF	True	CTCF	274.705993652344	TFBS_1754
chr1	160213309	160213327	19	-	14.3874	0.332421052631579	False	CTCF	True	CTCF	384.162994384766	TFBS_1766
chr1	160377813	160377831	19	-	11.6865	1.18442105263158	False	CTCF	True	CTCF	201.682998657227	TFBS_1767
chr1	161286884	161286902	19	-	17.9712	0.53778947368421	False	CTCF	True	CTCF	347.730010986328	TFBS_1773
chr1	162570527	162570545	19	-	12.5883	-0.220315789473684	False	CTCF	True	CTCF	144.061004638672	TFBS_1784
chr1	162646491	162646509	19	-	17.5104	0.507157894736842	False	CTCF	True	CTCF	224.214996337891	TFBS_1785
chr1	162740672	162740690	19	-	12.82	0.412842105263158	False	CTCF	True	CTCF	120.051002502441	TFBS_1787
chr1	163070688	163070706	19	-	17.1017	0.593789473684211	False	CTCF	True	CTCF	288.122009277344	TFBS_1788
chr1	163910528	163910546	19	-	14.311	1.41794736842105	False	CTCF	True	CTCF	234.692001342773	TFBS_1791
chr1	164139036	164139054	19	-	14.7513	0.29178947368421	False	CTCF	True	CTCF	500.212005615234	TFBS_1793
chr1	165120536	165120554	19	-	19.3467	0.836368421052632	False	CTCF	True	CTCF	472.911987304688	TFBS_1797
chr1	165891907	165891925	19	-	15.4393	3.27347368421053	False	CTCF	True	CTCF	106.869003295898	TFBS_1806
chr1	165967213	165967231	19	-	13.1162	1.30342105263158	False	CTCF	True	CTCF	240.97900390625	TFBS_1807
chr1	166319352	166319370	19	-	11.9379	0.92021052631579	False	CTCF	True	CTCF	500.212005615234	TFBS_1809
chr1	166360357	166360375	19	-	22.2582	0.650789473684211	False	CTCF	True	CTCF	379.024993896484	TFBS_1810
chr1	166794799	166794817	19	-	15.4144	-0.108105263157895	False	CTCF	True	CTCF	159.457992553711	TFBS_1811
chr1	167370122	167370140	19	-	13.3464	0.0523684210526316	False	CTCF	True	CTCF	572.242004394531	TFBS_1816
chr1	167635859	167635877	19	-	12.5519	-0.359578947368421	False	CTCF	True	CTCF	484.204986572266	TFBS_1818
chr1	167637212	167637230	19	-	20.3504	0.866263157894736	False	CTCF	True	CTCF	484.204986572266	TFBS_1819
chr1	167645088	167645106	19	-	15.1583	1.08010526315789	False	CTCF	True	CTCF	424.230010986328	TFBS_1820
chr1	167669950	167669968	19	-	20.1492	1.32726315789474	False	CTCF	True	CTCF	438.139007568359	TFBS_1821
chr1	167889066	167889084	19	-	15.5924	0.897842105263158	False	CTCF	True	CTCF	234.692001342773	TFBS_1825
chr1	169495825	169495843	19	-	22.1163	2.07484210526316	False	CTCF	True	CTCF	163.432998657227	TFBS_1833
chr1	169918186	169918204	19	-	15.9368	-0.0776315789473685	False	CTCF	True	CTCF	441.617004394531	TFBS_1834
chr1	169934508	169934526	19	-	22.5605	0.872947368421053	False	CTCF	True	CTCF	260.109985351562	TFBS_1836
chr1	169947863	169947881	19	-	17.3456	0.507578947368421	False	CTCF	True	CTCF	250.365005493164	TFBS_1838
chr1	170136536	170136554	19	-	17.6708	1.19331578947368	False	CTCF	True	CTCF	295.570007324219	TFBS_1839
chr1	170175141	170175159	19	-	10.2177	-0.958421052631579	False	CTCF	True	CTCF	123.633003234863	TFBS_1840
chr1	170632580	170632598	19	-	20.511	-0.106	False	CTCF	True	CTCF	588.2490234375	TFBS_1842
chr1	171238658	171238676	19	-	15.6519	0.843578947368421	False	CTCF	True	CTCF	545.935974121094	TFBS_1848
chr1	171247140	171247158	19	-	16.9223	0.894315789473684	False	CTCF	True	CTCF	438.139007568359	TFBS_1849
chr1	171387406	171387424	19	-	19.4601	1.18994736842105	False	CTCF	True	CTCF	382.502990722656	TFBS_1853
chr1	171567035	171567053	19	-	18.0713	-0.0304210526315789	False	CTCF	True	CTCF	700.296997070312	TFBS_1856
chr1	51639054	51639072	19	+	12.276	0.397842105263158	False	CTCF	True	CTCF	403.365997314453	TFBS_186
chr1	172000877	172000895	19	-	13.945	0.682	False	CTCF	True	CTCF	354.683990478516	TFBS_1861
chr1	172129266	172129284	19	-	10.8185	3.38115789473684	False	CTCF	True	CTCF	288.615997314453	TFBS_1863
chr1	172243962	172243980	19	-	15.9694	-0.490578947368421	False	CTCF	True	CTCF	358.161987304688	TFBS_1865
chr1	172247888	172247906	19	-	12.0739	1.574	False	CTCF	True	CTCF	358.161987304688	TFBS_1867
chr1	172318124	172318142	19	-	11.394	0.530421052631579	False	CTCF	True	CTCF	115.250999450684	TFBS_1871
chr1	172357748	172357766	19	-	21.9364	0.549	False	CTCF	True	CTCF	507.684997558594	TFBS_1874
chr1	172364827	172364845	19	-	17.2207	1.21894736842105	False	CTCF	True	CTCF	507.684997558594	TFBS_1875
chr1	172490568	172490586	19	-	18.9822	1.16994736842105	False	CTCF	True	CTCF	615.481994628906	TFBS_1877
chr1	174502698	174502716	19	-	10.9734	0.545368421052632	False	CTCF	True	CTCF	152.968994140625	TFBS_1887
chr1	52146744	52146762	19	+	14.3781	0.401157894736842	False	CTCF	True	CTCF	333.821014404297	TFBS_189
chr1	175000005	175000023	19	-	13.431	1.75668421052632	False	CTCF	True	CTCF	140.059005737305	TFBS_1890
chr1	175867743	175867761	19	-	10.297	0.975894736842105	False	CTCF	True	CTCF	164.069000244141	TFBS_1893
chr1	175924023	175924041	19	-	19.8235	0.0427894736842105	False	CTCF	True	CTCF	365.115997314453	TFBS_1894
chr1	178187962	178187980	19	-	13.309	0.920105263157895	False	CTCF	True	CTCF	152.466003417969	TFBS_1902
chr1	178299486	178299504	19	-	15.3437	2.84868421052632	False	CTCF	True	CTCF	108.222999572754	TFBS_1904
chr1	178463899	178463917	19	-	17.0854	0.0632631578947368	False	CTCF	True	CTCF	486.821990966797	TFBS_1907
chr1	178960469	178960487	19	-	20.3414	-0.0278421052631579	False	CTCF	True	CTCF	389.457000732422	TFBS_1911
chr1	179238185	179238203	19	-	12.965	0.0142631578947368	False	CTCF	True	CTCF	229.501998901367	TFBS_1914
chr1	179652422	179652440	19	-	13.6657	0.169	False	CTCF	True	CTCF	424.179992675781	TFBS_1916
chr1	52648310	52648328	19	+	14.0544	1.72126315789474	False	CTCF	True	CTCF	448.190002441406	TFBS_192
chr1	180407267	180407285	19	-	20.3395	-0.143421052631579	False	CTCF	True	CTCF	413.798004150391	TFBS_1921
chr1	180428539	180428557	19	-	17.6399	0.666263157894737	False	CTCF	True	CTCF	479.867004394531	TFBS_1923
chr1	180775462	180775480	19	-	12.0387	-0.0013684210526315	False	CTCF	True	CTCF	341.561004638672	TFBS_1927
chr1	181616340	181616358	19	-	21.4216	-0.415842105263158	False	CTCF	True	CTCF	427.7080078125	TFBS_1936
chr1	181881789	181881807	19	-	11.0395	0.189210526315789	False	CTCF	True	CTCF	825.390014648438	TFBS_1938
chr1	53053251	53053269	19	+	10.534	2.12515789473684	False	CTCF	True	CTCF	285.138000488281	TFBS_194
chr1	182115888	182115906	19	-	15.1868	1.22915789473684	False	CTCF	True	CTCF	545.935974121094	TFBS_1940
chr1	182140580	182140598	19	-	18.0537	0.0518421052631579	False	CTCF	True	CTCF	486.821990966797	TFBS_1941
chr1	182143491	182143509	19	-	16.5681	0.195473684210526	False	CTCF	True	CTCF	486.821990966797	TFBS_1942
chr1	182895888	182895906	19	-	16.6917	0.177473684210526	False	CTCF	True	CTCF	280.792999267578	TFBS_1948
chr1	182991111	182991129	19	-	13.3412	0.613947368421052	False	CTCF	True	CTCF	545.935974121094	TFBS_1950
chr1	183657247	183657265	19	-	18.2853	0.251368421052632	False	CTCF	True	CTCF	281.661010742188	TFBS_1955
chr1	184235789	184235807	19	-	14.4899	1.93736842105263	False	CTCF	True	CTCF	410.321014404297	TFBS_1956
chr1	184771810	184771828	19	-	24.7805	-0.165157894736842	False	CTCF	True	CTCF	420.752990722656	TFBS_1959
chr1	184793314	184793332	19	-	15.0893	-0.297368421052632	False	CTCF	True	CTCF	339.466003417969	TFBS_1961
chr1	185262710	185262728	19	-	13.4254	4.24842105263158	False	CTCF	True	CTCF	282.888000488281	TFBS_1966
chr1	185346381	185346399	19	-	12.5396	-0.0216842105263158	False	CTCF	True	CTCF	240.97900390625	TFBS_1967
chr1	185517773	185517791	19	-	19.5038	0.759684210526316	False	CTCF	True	CTCF	295.570007324219	TFBS_1970
chr1	185684799	185684817	19	-	19.7725	-0.352842105263158	False	CTCF	True	CTCF	462.480987548828	TFBS_1971
chr1	186722138	186722156	19	-	11.5058	0.992736842105263	False	CTCF	True	CTCF	413.798004150391	TFBS_1974
chr1	186959588	186959606	19	-	18.5468	-0.143578947368421	False	CTCF	True	CTCF	236.455993652344	TFBS_1975
chr1	188805270	188805288	19	-	16.4814	0.96021052631579	False	CTCF	True	CTCF	149.524002075195	TFBS_1979
chr1	190797364	190797382	19	-	23.0583	1.96715789473684	False	CTCF	True	CTCF	333.821014404297	TFBS_1988
chr1	190881618	190881636	19	-	21.1488	1.49952631578947	False	CTCF	True	CTCF	300.127014160156	TFBS_1990
chr1	191055686	191055704	19	-	13.5206	0.113842105263158	False	CTCF	True	CTCF	228.406005859375	TFBS_1992
chr1	191126136	191126154	19	-	17.7201	0.419210526315789	False	CTCF	True	CTCF	361.639007568359	TFBS_1994
chr1	191289012	191289030	19	-	25.3744	0.0590526315789474	False	CTCF	True	CTCF	556.367980957031	TFBS_1996
chr1	191575990	191576008	19	-	22.6087	1.74621052631579	False	CTCF	True	CTCF	528.330993652344	TFBS_1999
chr1	191818015	191818033	19	-	19.9065	0.815473684210526	False	CTCF	True	CTCF	538.981018066406	TFBS_2000
chr1	191907637	191907655	19	-	14.4147	-0.421052631578947	False	CTCF	True	CTCF	428.180999755859	TFBS_2001
chr1	191964392	191964410	19	-	16.6505	0.134578947368421	False	CTCF	True	CTCF	398.139007568359	TFBS_2003
chr1	192093094	192093112	19	-	16.1739	0.284947368421053	False	CTCF	True	CTCF	406.843994140625	TFBS_2005
chr1	192598589	192598607	19	-	16.384	1.30994736842105	False	CTCF	True	CTCF	340.144012451172	TFBS_2009
chr1	192912538	192912556	19	-	17.1256	1.42910526315789	False	CTCF	True	CTCF	116.049003601074	TFBS_2014
chr1	193130321	193130339	19	-	14.9753	0.375315789473684	False	CTCF	True	CTCF	521.594970703125	TFBS_2015
chr1	194223156	194223174	19	-	14.5363	1.21063157894737	False	CTCF	True	CTCF	379.024993896484	TFBS_2023
chr1	55239470	55239488	19	+	14.5365	1.17384210526316	False	CTCF	True	CTCF	292.092987060547	TFBS_203
chr1	55404543	55404561	19	+	12.0446	1.828	False	CTCF	True	CTCF	295.570007324219	TFBS_205
chr1	55890913	55890931	19	+	16.9185	1.66731578947368	False	CTCF	True	CTCF	239.932998657227	TFBS_208
chr1	57095727	57095745	19	+	15.5861	0.220947368421053	False	CTCF	True	CTCF	67.0549011230469	TFBS_211
chr1	59316911	59316929	19	+	18.8925	2.46178947368421	False	CTCF	True	CTCF	309.47900390625	TFBS_218
chr1	59883933	59883951	19	+	18.6379	0.579105263157895	False	CTCF	True	CTCF	521.594970703125	TFBS_221
chr1	61139365	61139383	19	+	15.0582	2.31278947368421	False	CTCF	True	CTCF	215.591995239258	TFBS_225
chr1	61181288	61181306	19	+	17.4453	1.17247368421053	False	CTCF	True	CTCF	496.209991455078	TFBS_226
chr1	61298163	61298181	19	+	13.9865	1.86557894736842	False	CTCF	True	CTCF	194.878005981445	TFBS_227
chr1	61377256	61377274	19	+	13.3927	2.20563157894737	False	CTCF	True	CTCF	382.502990722656	TFBS_228
chr1	62786438	62786456	19	+	21.941	1.44284210526316	False	CTCF	True	CTCF	361.639007568359	TFBS_231
chr1	62795699	62795717	19	+	15.1807	4.38657894736842	False	CTCF	True	CTCF	205.356002807617	TFBS_232
chr1	62984631	62984649	19	+	13.9991	0.0114210526315789	False	CTCF	True	CTCF	398.139007568359	TFBS_233
chr1	63181270	63181288	19	+	19.3503	1.25868421052632	False	CTCF	True	CTCF	565.814025878906	TFBS_235
chr1	63953650	63953668	19	+	17.1124	2.59347368421053	False	CTCF	True	CTCF	201.682998657227	TFBS_241
chr1	64617775	64617793	19	+	17.6668	0.60221052631579	False	CTCF	True	CTCF	514.640014648438	TFBS_242
chr1	64735884	64735902	19	+	10.354	4.2141052631579	False	CTCF	True	CTCF	201.682998657227	TFBS_244
chr1	65046598	65046616	19	+	17.4127	0.686736842105263	False	CTCF	True	CTCF	285.138000488281	TFBS_246
chr1	65112198	65112216	19	+	21.1213	1.38373684210526	False	CTCF	True	CTCF	420.752990722656	TFBS_247
chr1	65180045	65180063	19	+	17.5584	0.606736842105263	False	CTCF	True	CTCF	417.276000976562	TFBS_248
chr1	65282966	65282984	19	+	18.9601	0.802210526315789	False	CTCF	True	CTCF	312.957000732422	TFBS_249
chr1	67144136	67144154	19	+	17.6936	0.754	False	CTCF	True	CTCF	173.865005493164	TFBS_255
chr1	67181367	67181385	19	+	13.5273	2.386	False	CTCF	True	CTCF	416.175994873047	TFBS_256
chr1	67218467	67218485	19	+	10.6206	2.78842105263158	False	CTCF	True	CTCF	244.102996826172	TFBS_257
chr1	10759777	10759795	19	+	13.5263	0.808421052631579	False	CTCF	True	CTCF	232.97900390625	TFBS_27
chr1	71289697	71289715	19	+	22.184	-0.211368421052632	False	CTCF	True	CTCF	372.071014404297	TFBS_271
chr1	72866003	72866021	19	+	22.0657	0.835684210526316	False	CTCF	True	CTCF	484.204986572266	TFBS_277
chr1	73926440	73926458	19	+	18.5616	-0.0629473684210526	False	CTCF	True	CTCF	222.546997070312	TFBS_280
chr1	73966653	73966671	19	+	10.4567	-0.823684210526316	False	CTCF	True	CTCF	102.678001403809	TFBS_281
chr1	74287349	74287367	19	+	17.1922	0.871578947368421	False	CTCF	True	CTCF	339.385986328125	TFBS_283
chr1	74776006	74776024	19	+	10.4896	0.0603157894736841	False	CTCF	True	CTCF	413.798004150391	TFBS_288
chr1	74788016	74788034	19	+	17.1125	1.15921052631579	False	CTCF	True	CTCF	472.911987304688	TFBS_290
chr1	74893659	74893677	19	+	15.3195	0.409473684210526	False	CTCF	True	CTCF	434.661987304688	TFBS_293
chr1	74949002	74949020	19	+	16.4729	1.81294736842105	False	CTCF	True	CTCF	399.889007568359	TFBS_296
chr1	75253156	75253174	19	+	17.6831	1.44868421052632	False	CTCF	True	CTCF	493.776000976562	TFBS_298
chr1	75343052	75343070	19	+	12.3444	1.37794736842105	False	CTCF	True	CTCF	469.434997558594	TFBS_299
chr1	75398875	75398893	19	+	17.206	1.05915789473684	False	CTCF	True	CTCF	289.174011230469	TFBS_302
chr1	75425996	75426014	19	+	13.8161	0.0428421052631579	False	CTCF	True	CTCF	465.9580078125	TFBS_303
chr1	75445908	75445926	19	+	13.4496	0.462368421052631	False	CTCF	True	CTCF	525.072021484375	TFBS_304
chr1	75456893	75456911	19	+	11.1481	0.744684210526316	False	CTCF	True	CTCF	410.321014404297	TFBS_305
chr1	75477340	75477358	19	+	11.5323	3.50868421052632	False	CTCF	True	CTCF	502.005004882812	TFBS_306
chr1	75546889	75546907	19	+	11.194	1.70726315789474	False	CTCF	True	CTCF	712.846008300781	TFBS_309
chr1	75652694	75652712	19	+	19.6036	2.22836842105263	False	CTCF	True	CTCF	476.390014648438	TFBS_311
chr1	75653737	75653755	19	+	25.1888	0.33221052631579	False	CTCF	True	CTCF	476.390014648438	TFBS_312
chr1	75925911	75925929	19	+	14.8437	1.45494736842105	False	CTCF	True	CTCF	330.342987060547	TFBS_313
chr1	75997413	75997431	19	+	10.2148	1.51747368421053	False	CTCF	True	CTCF	159.457992553711	TFBS_314
chr1	77943281	77943299	19	+	19.4299	1.52557894736842	False	CTCF	True	CTCF	319.911010742188	TFBS_316
chr1	77978879	77978897	19	+	21.3735	1.32247368421053	False	CTCF	True	CTCF	392.165985107422	TFBS_317
chr1	78525384	78525402	19	+	13.8621	0.288052631578947	False	CTCF	True	CTCF	620.263000488281	TFBS_318
chr1	78525435	78525453	19	+	13.6958	0.621157894736842	False	CTCF	True	CTCF	620.263000488281	TFBS_319
chr1	78724640	78724658	19	+	14.8849	1.08136842105263	False	CTCF	True	CTCF	427.7080078125	TFBS_322
chr1	12992759	12992777	19	+	13.8426	1.66278947368421	False	CTCF	True	CTCF	538.981018066406	TFBS_33
chr1	82839375	82839393	19	+	23.6728	0.564105263157895	False	CTCF	True	CTCF	577.231018066406	TFBS_334
chr1	83181602	83181620	19	+	13.3124	1.15805263157895	False	CTCF	True	CTCF	278.696990966797	TFBS_336
chr1	83746213	83746231	19	+	14.2466	0.498315789473684	False	CTCF	True	CTCF	232.098007202148	TFBS_339
chr1	84418692	84418710	19	+	13.4929	2.952	False	CTCF	True	CTCF	92.0390014648438	TFBS_340
chr1	84995091	84995109	19	+	18.0357	0.334421052631579	False	CTCF	True	CTCF	347.290985107422	TFBS_345
chr1	85120326	85120344	19	+	15.2572	0.304210526315789	False	CTCF	True	CTCF	779.236999511719	TFBS_346
chr1	85243887	85243905	19	+	18.0357	0.0073684210526315	False	CTCF	True	CTCF	413.587005615234	TFBS_347
chr1	85581771	85581789	19	+	18.0357	0.498368421052632	False	CTCF	True	CTCF	477.588989257812	TFBS_348
chr1	85853487	85853505	19	+	14.3258	0.0424210526315789	False	CTCF	True	CTCF	616.260986328125	TFBS_349
chr1	85853527	85853545	19	+	12.9329	0.494157894736842	False	CTCF	True	CTCF	616.260986328125	TFBS_350
chr1	86059626	86059644	19	+	20.3263	0.188789473684211	False	CTCF	True	CTCF	535.504028320312	TFBS_351
chr1	86179002	86179020	19	+	13.6629	0.152	False	CTCF	True	CTCF	854.898986816406	TFBS_352
chr1	86214318	86214336	19	+	16.1778	0.888842105263158	False	CTCF	True	CTCF	511.162994384766	TFBS_354
chr1	86250877	86250895	19	+	13.0393	-0.0301578947368421	False	CTCF	True	CTCF	150.873992919922	TFBS_355
chr1	86372246	86372264	19	+	10.9091	-0.112315789473684	False	CTCF	True	CTCF	396.411987304688	TFBS_357
chr1	13706508	13706526	19	+	20.0506	1.24726315789474	False	CTCF	True	CTCF	332.140991210938	TFBS_36
chr1	86501780	86501798	19	+	21.9776	0.864368421052632	False	CTCF	True	CTCF	577.231018066406	TFBS_362
chr1	86509548	86509566	19	+	14.6852	0.918263157894737	False	CTCF	True	CTCF	441.617004394531	TFBS_363
chr1	86528386	86528404	19	+	19.4968	1.49831578947368	False	CTCF	True	CTCF	497.252990722656	TFBS_365
chr1	86652863	86652881	19	+	12.6423	-0.0596315789473684	False	CTCF	True	CTCF	182.305999755859	TFBS_369
chr1	86669643	86669661	19	+	13.5598	1.98094736842105	False	CTCF	True	CTCF	289.174011230469	TFBS_370
chr1	87098763	87098781	19	+	21.5952	-0.0148947368421052	False	CTCF	True	CTCF	413.798004150391	TFBS_371
chr1	87174466	87174484	19	+	17.5221	0.991	False	CTCF	True	CTCF	507.684997558594	TFBS_373
chr1	87209088	87209106	19	+	14.8325	2.50021052631579	False	CTCF	True	CTCF	577.231018066406	TFBS_375
chr1	87209091	87209109	19	+	11.7366	2.96047368421053	False	CTCF	True	CTCF	577.231018066406	TFBS_376
chr1	87246361	87246379	19	+	20.5039	0.271315789473684	False	CTCF	True	CTCF	577.231018066406	TFBS_377
chr1	87327262	87327280	19	+	10.6425	0.661684210526316	False	CTCF	True	CTCF	114.750999450684	TFBS_378
